1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20, 23, 24, 27, 28, 29, 30, 33, 34, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 50, 53, 54, 55, 56, 57, 58, 59, 60, 69, 70, 79, 80, 83, 84, 89, 93, 94, 99, 
1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 25, 26, 29, 30, 35, 36, 39, 40, 41, 42, 49, 50, 51, 52, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 85, 86, 87, 88, 89, 95, 96, 97, 98, 99, 
1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 49, 50, 59, 60, 61, 62, 63, 64, 69, 70, 71, 72, 73, 74, 79, 80, 83, 84, 89, 93, 94, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 23, 24, 25, 26, 29, 30, 33, 34, 35, 36, 39, 40, 49, 50, 59, 60, 63, 64, 65, 66, 69, 70, 73, 74, 75, 76, 79, 80, 81, 82, 85, 86, 87, 88, 89, 91, 92, 95, 96, 97, 98, 99, 
1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20, 21, 22, 25, 26, 29, 30, 31, 32, 35, 36, 39, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 59, 60, 63, 64, 69, 70, 73, 74, 79, 80, 89, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 23, 24, 25, 26, 29, 30, 33, 34, 35, 36, 39, 40, 41, 42, 45, 46, 47, 48, 49, 50, 51, 52, 55, 56, 57, 58, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 89, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 27, 28, 29, 30, 37, 38, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 63, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 80, 87, 88, 89, 97, 98, 99, 
1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 19, 20, 23, 24, 29, 30, 33, 34, 39, 40, 41, 42, 49, 50, 51, 52, 59, 60, 63, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 89, 91, 92, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 25, 26, 29, 30, 35, 36, 39, 40, 43, 44, 47, 48, 49, 50, 53, 54, 57, 58, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 81, 82, 85, 86, 89, 91, 92, 95, 96, 99, 
1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 19, 20, 21, 22, 27, 28, 29, 30, 31, 32, 37, 38, 39, 40, 45, 46, 47, 48, 49, 50, 55, 56, 57, 58, 59, 60, 69, 70, 79, 80, 81, 82, 87, 88, 89, 91, 92, 97, 98, 99, 
1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 29, 30, 39, 40, 47, 48, 49, 50, 57, 58, 59, 60, 61, 62, 67, 68, 69, 70, 71, 72, 77, 78, 79, 80, 83, 84, 85, 86, 89, 93, 94, 95, 96, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 27, 28, 29, 30, 37, 38, 39, 40, 43, 44, 45, 46, 47, 48, 49, 50, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 69, 70, 71, 72, 75, 76, 79, 80, 81, 82, 89, 91, 92, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 21, 22, 27, 28, 29, 30, 31, 32, 37, 38, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 61, 62, 65, 66, 69, 70, 71, 72, 75, 76, 79, 80, 85, 86, 87, 88, 89, 95, 96, 97, 98, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 21, 22, 29, 30, 31, 32, 39, 40, 49, 50, 59, 60, 63, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 85, 86, 89, 91, 92, 95, 96, 99, 
1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20, 25, 26, 29, 30, 35, 36, 39, 40, 43, 44, 49, 50, 53, 54, 59, 60, 63, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 89, 91, 92, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 49, 50, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 81, 82, 83, 84, 89, 91, 92, 93, 94, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 25, 26, 27, 28, 29, 30, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 49, 50, 51, 52, 53, 54, 59, 60, 67, 68, 69, 70, 77, 78, 79, 80, 81, 82, 89, 91, 92, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 23, 24, 27, 28, 29, 30, 33, 34, 37, 38, 39, 40, 45, 46, 47, 48, 49, 50, 55, 56, 57, 58, 59, 60, 61, 62, 69, 70, 71, 72, 79, 80, 85, 86, 87, 88, 89, 95, 96, 97, 98, 99, 
1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 27, 28, 29, 30, 37, 38, 39, 40, 41, 42, 45, 46, 49, 50, 51, 52, 55, 56, 59, 60, 61, 62, 69, 70, 71, 72, 79, 80, 85, 86, 89, 95, 96, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 49, 50, 59, 60, 65, 66, 67, 68, 69, 70, 75, 76, 77, 78, 79, 80, 81, 82, 89, 91, 92, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 23, 24, 25, 26, 29, 30, 33, 34, 35, 36, 39, 40, 47, 48, 49, 50, 57, 58, 59, 60, 65, 66, 67, 68, 69, 70, 75, 76, 77, 78, 79, 80, 81, 82, 87, 88, 89, 91, 92, 97, 98, 99, 
1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22, 25, 26, 29, 30, 31, 32, 35, 36, 39, 40, 41, 42, 49, 50, 51, 52, 59, 60, 69, 70, 79, 80, 81, 82, 85, 86, 89, 91, 92, 95, 96, 99, 
1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20, 25, 26, 29, 30, 35, 36, 39, 40, 43, 44, 45, 46, 47, 48, 49, 50, 53, 54, 55, 56, 57, 58, 59, 60, 63, 64, 69, 70, 73, 74, 79, 80, 85, 86, 89, 95, 96, 99, 
1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 27, 28, 29, 30, 37, 38, 39, 40, 47, 48, 49, 50, 57, 58, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 81, 82, 85, 86, 89, 91, 92, 95, 96, 99, 
1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 25, 26, 27, 28, 29, 30, 35, 36, 37, 38, 39, 40, 49, 50, 59, 60, 63, 64, 67, 68, 69, 70, 73, 74, 77, 78, 79, 80, 85, 86, 89, 95, 96, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 23, 24, 29, 30, 33, 34, 39, 40, 43, 44, 49, 50, 53, 54, 59, 60, 63, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 89, 91, 92, 93, 94, 99, 
1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 49, 50, 51, 52, 55, 56, 59, 60, 69, 70, 79, 80, 83, 84, 89, 93, 94, 99, 
1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 19, 20, 21, 22, 23, 24, 29, 30, 31, 32, 33, 34, 39, 40, 41, 42, 45, 46, 49, 50, 51, 52, 55, 56, 59, 60, 67, 68, 69, 70, 77, 78, 79, 80, 87, 88, 89, 97, 98, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 25, 26, 27, 28, 29, 30, 35, 36, 37, 38, 39, 40, 43, 44, 47, 48, 49, 50, 53, 54, 57, 58, 59, 60, 61, 62, 67, 68, 69, 70, 71, 72, 77, 78, 79, 80, 81, 82, 89, 91, 92, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 27, 28, 29, 30, 37, 38, 39, 40, 43, 44, 47, 48, 49, 50, 53, 54, 57, 58, 59, 60, 65, 66, 67, 68, 69, 70, 75, 76, 77, 78, 79, 80, 85, 86, 87, 88, 89, 95, 96, 97, 98, 99, 
1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 23, 24, 29, 30, 33, 34, 39, 40, 43, 44, 47, 48, 49, 50, 53, 54, 57, 58, 59, 60, 69, 70, 79, 80, 81, 82, 83, 84, 89, 91, 92, 93, 94, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 23, 24, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 61, 62, 63, 64, 67, 68, 69, 70, 71, 72, 73, 74, 77, 78, 79, 80, 89, 99, 
1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 27, 28, 29, 30, 37, 38, 39, 40, 47, 48, 49, 50, 57, 58, 59, 60, 63, 64, 67, 68, 69, 70, 73, 74, 77, 78, 79, 80, 87, 88, 89, 97, 98, 99, 
1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 23, 24, 25, 26, 29, 30, 33, 34, 35, 36, 39, 40, 49, 50, 59, 60, 67, 68, 69, 70, 77, 78, 79, 80, 81, 82, 83, 84, 89, 91, 92, 93, 94, 99, 
1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 25, 26, 29, 30, 31, 32, 35, 36, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 67, 68, 69, 70, 77, 78, 79, 80, 87, 88, 89, 97, 98, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 25, 26, 29, 30, 35, 36, 39, 40, 41, 42, 45, 46, 49, 50, 51, 52, 55, 56, 59, 60, 63, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 80, 89, 99, 
1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 19, 20, 21, 22, 27, 28, 29, 30, 31, 32, 37, 38, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 67, 68, 69, 70, 77, 78, 79, 80, 85, 86, 87, 88, 89, 95, 96, 97, 98, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 25, 26, 27, 28, 29, 30, 35, 36, 37, 38, 39, 40, 43, 44, 45, 46, 49, 50, 53, 54, 55, 56, 59, 60, 63, 64, 67, 68, 69, 70, 73, 74, 77, 78, 79, 80, 83, 84, 89, 93, 94, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 21, 22, 29, 30, 31, 32, 39, 40, 49, 50, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 71, 72, 75, 76, 77, 78, 79, 80, 81, 82, 85, 86, 89, 91, 92, 95, 96, 99, 
1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 27, 28, 29, 30, 37, 38, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 67, 68, 69, 70, 77, 78, 79, 80, 83, 84, 85, 86, 89, 93, 94, 95, 96, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 29, 30, 39, 40, 43, 44, 45, 46, 49, 50, 53, 54, 55, 56, 59, 60, 67, 68, 69, 70, 77, 78, 79, 80, 81, 82, 85, 86, 87, 88, 89, 91, 92, 95, 96, 97, 98, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 21, 22, 23, 24, 29, 30, 31, 32, 33, 34, 39, 40, 43, 44, 49, 50, 53, 54, 59, 60, 69, 70, 79, 80, 81, 82, 83, 84, 87, 88, 89, 91, 92, 93, 94, 97, 98, 99, 
1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 29, 30, 31, 32, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 63, 64, 65, 66, 69, 70, 73, 74, 75, 76, 79, 80, 83, 84, 89, 93, 94, 99, 
1, 2, 3, 4, 9, 10, 11, 12, 13, 14, 19, 20, 25, 26, 29, 30, 35, 36, 39, 40, 43, 44, 47, 48, 49, 50, 53, 54, 57, 58, 59, 60, 63, 64, 65, 66, 69, 70, 73, 74, 75, 76, 79, 80, 87, 88, 89, 97, 98, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 27, 28, 29, 30, 37, 38, 39, 40, 43, 44, 45, 46, 49, 50, 53, 54, 55, 56, 59, 60, 63, 64, 69, 70, 73, 74, 79, 80, 81, 82, 83, 84, 89, 91, 92, 93, 94, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 23, 24, 25, 26, 29, 30, 33, 34, 35, 36, 39, 40, 43, 44, 45, 46, 47, 48, 49, 50, 53, 54, 55, 56, 57, 58, 59, 60, 69, 70, 79, 80, 81, 82, 85, 86, 89, 91, 92, 95, 96, 99, 
1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20, 27, 28, 29, 30, 37, 38, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 63, 64, 69, 70, 73, 74, 79, 80, 81, 82, 83, 84, 87, 88, 89, 91, 92, 93, 94, 97, 98, 99, 
1, 2, 7, 8, 9, 10, 11, 12, 17, 18, 19, 20, 21, 22, 27, 28, 29, 30, 31, 32, 37, 38, 39, 40, 45, 46, 47, 48, 49, 50, 55, 56, 57, 58, 59, 60, 61, 62, 69, 70, 71, 72, 79, 80, 87, 88, 89, 97, 98, 99, 
1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 23, 24, 25, 26, 29, 30, 33, 34, 35, 36, 39, 40, 41, 42, 49, 50, 51, 52, 59, 60, 65, 66, 67, 68, 69, 70, 75, 76, 77, 78, 79, 80, 89, 99, 
1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20, 23, 24, 29, 30, 33, 34, 39, 40, 41, 42, 45, 46, 49, 50, 51, 52, 55, 56, 59, 60, 61, 62, 63, 64, 69, 70, 71, 72, 73, 74, 79, 80, 83, 84, 89, 93, 94, 99, 
1, 2, 3, 4, 7, 8, 11, 12, 13, 14, 17, 18, 23, 24, 25, 26, 27, 28, 33, 34, 35, 36, 37, 38, 41, 42, 45, 46, 49, 50, 51, 52, 55, 56, 59, 60, 63, 64, 73, 74, 81, 82, 87, 88, 89, 91, 92, 97, 98, 99, 
1, 2, 3, 4, 7, 8, 11, 12, 13, 14, 17, 18, 23, 24, 27, 28, 29, 30, 33, 34, 37, 38, 39, 40, 41, 42, 45, 46, 49, 50, 51, 52, 55, 56, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 81, 82, 89, 91, 92, 99, 
1, 2, 3, 4, 11, 12, 13, 14, 23, 24, 27, 28, 29, 30, 33, 34, 37, 38, 39, 40, 45, 46, 47, 48, 55, 56, 57, 58, 61, 62, 67, 68, 71, 72, 77, 78, 81, 82, 83, 84, 85, 86, 89, 91, 92, 93, 94, 95, 96, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 23, 24, 25, 26, 27, 28, 33, 34, 35, 36, 37, 38, 45, 46, 55, 56, 63, 64, 67, 68, 69, 70, 73, 74, 77, 78, 79, 80, 81, 82, 85, 86, 87, 88, 89, 91, 92, 95, 96, 97, 98, 99, 
1, 2, 3, 4, 11, 12, 13, 14, 23, 24, 29, 30, 33, 34, 39, 40, 41, 42, 45, 46, 47, 48, 51, 52, 55, 56, 57, 58, 67, 68, 69, 70, 77, 78, 79, 80, 81, 82, 83, 84, 87, 88, 89, 91, 92, 93, 94, 97, 98, 99, 
1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 23, 24, 29, 30, 33, 34, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 61, 62, 65, 66, 71, 72, 75, 76, 81, 82, 83, 84, 87, 88, 89, 91, 92, 93, 94, 97, 98, 99, 
1, 2, 5, 6, 11, 12, 15, 16, 23, 24, 29, 30, 33, 34, 39, 40, 45, 46, 49, 50, 55, 56, 59, 60, 61, 62, 67, 68, 69, 70, 71, 72, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 89, 91, 92, 93, 94, 95, 96, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 23, 24, 29, 30, 33, 34, 39, 40, 45, 46, 47, 48, 49, 50, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 71, 72, 73, 74, 81, 82, 83, 84, 85, 86, 89, 91, 92, 93, 94, 95, 96, 99, 
1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 21, 22, 23, 24, 31, 32, 33, 34, 43, 44, 45, 46, 47, 48, 53, 54, 55, 56, 57, 58, 67, 68, 77, 78, 81, 82, 83, 84, 85, 86, 89, 91, 92, 93, 94, 95, 96, 99, 
1, 2, 3, 4, 7, 8, 11, 12, 13, 14, 17, 18, 23, 24, 25, 26, 27, 28, 33, 34, 35, 36, 37, 38, 41, 42, 45, 46, 51, 52, 55, 56, 63, 64, 67, 68, 69, 70, 73, 74, 77, 78, 79, 80, 81, 82, 89, 91, 92, 99, 
1, 2, 7, 8, 11, 12, 17, 18, 23, 24, 29, 30, 33, 34, 39, 40, 45, 46, 47, 48, 49, 50, 55, 56, 57, 58, 59, 60, 65, 66, 69, 70, 75, 76, 79, 80, 81, 82, 83, 84, 87, 88, 89, 91, 92, 93, 94, 97, 98, 99, 
1, 2, 9, 10, 11, 12, 19, 20, 23, 24, 25, 26, 29, 30, 33, 34, 35, 36, 39, 40, 45, 46, 55, 56, 63, 64, 65, 66, 69, 70, 73, 74, 75, 76, 79, 80, 81, 82, 83, 84, 87, 88, 89, 91, 92, 93, 94, 97, 98, 99, 
1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20, 21, 22, 23, 24, 29, 30, 31, 32, 33, 34, 39, 40, 43, 44, 45, 46, 53, 54, 55, 56, 63, 64, 67, 68, 73, 74, 77, 78, 81, 82, 87, 88, 89, 91, 92, 97, 98, 99, 
1, 2, 3, 4, 11, 12, 13, 14, 23, 24, 25, 26, 27, 28, 33, 34, 35, 36, 37, 38, 45, 46, 47, 48, 49, 50, 55, 56, 57, 58, 59, 60, 63, 64, 69, 70, 73, 74, 79, 80, 81, 82, 85, 86, 89, 91, 92, 95, 96, 99, 
1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, 23, 24, 33, 34, 43, 44, 45, 46, 47, 48, 53, 54, 55, 56, 57, 58, 61, 62, 69, 70, 71, 72, 79, 80, 81, 82, 83, 84, 87, 88, 89, 91, 92, 93, 94, 97, 98, 99, 
1, 2, 5, 6, 9, 10, 11, 12, 15, 16, 19, 20, 23, 24, 33, 34, 43, 44, 45, 46, 49, 50, 53, 54, 55, 56, 59, 60, 67, 68, 69, 70, 77, 78, 79, 80, 81, 82, 85, 86, 87, 88, 89, 91, 92, 95, 96, 97, 98, 99, 
